BSC2086,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
BSC2086L,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
BUL2241,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
BUL4461,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ1010,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ1020,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ1191,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ2650,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ3032,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ3663,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ3666,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ3700,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ4054,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ4450,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ4641,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ4651,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CCJ4660,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1005C,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1060,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1060C,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1540,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1540C,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1541,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS1560,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS2091,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS2108,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CGS3763,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CHM1033,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CHM1033L,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS1321,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS2322,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS2331,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS3360,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS3510,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS4347,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS4617,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CIS4891,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJC1000,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJC1162,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJC4163,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJC4311,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJE1640,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJE1680,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJE2600,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJE3115,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJE3574,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJE4615,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJJ2002,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJL1100,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJL2062,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJL3044,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CJL3564,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CLP1006,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CLP2140,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CNT4603,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CNT4702,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP1332,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP1334,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP2333,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP2335,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP2800,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP2805C,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP2822,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP4656,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP4723,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
COP4834,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CTS1131,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CTS1134,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
CTS2463,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
DEP2000,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
DSC1006,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
DSC2242,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
DSC2590,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
DSC4012,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EAP1600,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EAP1600L,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EAP1620,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EAP1640,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EAP1640L,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EAP1660,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ECO2013,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ECO2023,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ECO2301,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EDF1005,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EDF2085,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EEC2520,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EEC2523,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EET1015C,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EET1025C,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EET1580,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EET1581,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EET2547C,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EGI4050,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EGI4230,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EGI4244,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EGI4301,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EGI4410,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EME2040,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC0015,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC0020,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC0021,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC0025,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC1101,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC1102,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENC2300,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENT2201,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENT2212,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENT2502,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ENT2612,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
ESC1000,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EST1572,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
EVR1001,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FIN2000,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FIN2010,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FIN2051,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FIN2100,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FIN3400,0,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FIN3403,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FOT2826,1,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FSE1000,1,7/13/2020,7/19/2020,1,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FSE2931,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
FSE2932,0,7/13/2020,7/19/2020,0,8/13/2020,8/19/2020,6/17/2020,6/21/2020,7/5/2020,7/9/2020,7/29/2020,8/2/2020,8/16/2020,8/20/2020
